proveedor,algoritmo,k_o_grupos,silueta_gower,davies_bouldin,calinski_harabasz,n_grupos,pct_ruido,ari_vs_modalidad,ari_vs_cuartil_presupuesto,entropia_tamanos,cobertura,base_aleatoria,base_modalidad,descalificado,motivos_descalificacion,segundos,notas
P1,Gaussian Mixture,6,0.206823468208313,2.4256958131114637,341.9834603028407,6,0.0,0.5783381475117473,0.028240779472863718,0.7145681821509378,100.0,-0.0193904060870409,0.24136938154697418,True,no supera la línea base modalidad (0.2068 <= 0.2414),0.15,"BIC=-347,419"
P1,Gaussian Mixture,7,0.18396414816379547,2.215461059119094,213.60449557415785,7,0.0,0.6682130558293875,0.02435153927319207,0.5541900708151631,100.0,-0.02152460440993309,0.24136938154697418,True,no supera la línea base modalidad (0.1840 <= 0.2414),0.06,"BIC=-344,168"
P1,Gaussian Mixture,8,0.15753783285617828,3.4959964174285165,195.73437725345073,8,0.0,0.6393837153991038,0.0251220304746056,0.5642462418761639,100.0,-0.027277257293462753,0.24136938154697418,True,no supera la línea base modalidad (0.1575 <= 0.2414),0.13,"BIC=-347,197"
P1,Gaussian Mixture,9,0.13441678881645203,2.855296494497411,194.41351434606102,9,0.0,0.5380733827088917,0.02775549824971785,0.7922639807051942,100.0,-0.033821944147348404,0.24136938154697418,True,no supera la línea base modalidad (0.1344 <= 0.2414),0.12,"BIC=-372,523"
P1,Gaussian Mixture,10,0.13619005680084229,3.0223700943732728,184.42524193148373,10,0.0,0.6377502901812083,0.028477988651665665,0.7938191543284389,100.0,-0.03887693211436272,0.24136938154697418,True,no supera la línea base modalidad (0.1362 <= 0.2414),0.16,"BIC=-385,080"
P2,K-Prototypes,3,0.24972373247146606,1.3642972195184733,1032.1781606123195,3,0.0,0.021041660711423903,0.32702275539786985,0.7935623346002139,100.0,-0.0035683810710906982,0.3853742778301239,True,no supera la línea base modalidad (0.2497 <= 0.3854),10.03,gamma=0.5000
P2,K-Prototypes,4,0.4032600522041321,1.1764114186473147,1080.6455887865245,4,0.0,0.4135641620718208,0.2816753651356067,0.900540946491631,100.0,-0.010891961865127087,0.3853742778301239,False,,9.57,gamma=0.5000
P2,K-Prototypes,5,0.3816869854927063,1.075010841085624,1125.0631976122859,5,0.0,0.3720033242066299,0.26287831487674396,0.8583773230770091,100.0,-0.01928570307791233,0.3853742778301239,True,no supera la línea base modalidad (0.3817 <= 0.3854),12.82,gamma=0.5000
P2,K-Prototypes,6,0.33383870124816895,1.0667296506682573,1105.6077986968712,6,0.0,0.3307778048144002,0.20495847801203426,0.9049181269022418,100.0,-0.024438491091132164,0.3853742778301239,True,no supera la línea base modalidad (0.3338 <= 0.3854),11.86,gamma=0.5000
P2,K-Prototypes,7,0.3106122314929962,1.0507494658378107,1040.8895738793801,7,0.0,0.20487776327585322,0.1731091689017656,0.9370257078356098,100.0,-0.03071024641394615,0.3853742778301239,True,no supera la línea base modalidad (0.3106 <= 0.3854),12.81,gamma=0.5000
P2,K-Prototypes,8,0.28646013140678406,1.13770536381348,1034.0697133082917,8,0.0,0.2367210296022933,0.21701043820710603,0.958183674807835,100.0,-0.026952657848596573,0.3853742778301239,True,no supera la línea base modalidad (0.2865 <= 0.3854),14.69,gamma=0.5000
P2,K-Prototypes,9,0.281057208776474,1.1607338692751636,1007.7854181981064,9,0.0,0.23147514946695438,0.21658836488156902,0.9257339504516778,100.0,-0.029009094461798668,0.3853742778301239,True,no supera la línea base modalidad (0.2811 <= 0.3854),14.68,gamma=0.5000
P2,K-Prototypes,10,0.27020320296287537,1.1433114488456835,992.689958400085,10,0.0,0.23907211539653486,0.1807429294158627,0.9429944404832571,100.0,-0.044087134301662445,0.3853742778301239,True,no supera la línea base modalidad (0.2702 <= 0.3854),14.94,gamma=0.5000
P2,K-Means,3,0.2536773383617401,1.3624071007734135,1033.3570836502788,3,0.0,0.03350975819912438,0.33079947893594097,0.7953983499167451,100.0,-0.0035683810710906982,0.3853742778301239,True,no supera la línea base modalidad (0.2537 <= 0.3854),0.03,
P2,K-Means,4,0.42509472370147705,1.1732740135402235,1083.3517716956026,4,0.0,0.46851680312412913,0.2264372767279661,0.8913947285050035,100.0,-0.010891961865127087,0.3853742778301239,False,,0.03,
P2,K-Means,5,0.3984454274177551,1.067244220584131,1129.0394765387007,5,0.0,0.42593363136822654,0.20488832775585827,0.8488389566098208,100.0,-0.01928570307791233,0.3853742778301239,False,,0.03,
P2,K-Means,6,0.3332209587097168,1.0704321101308707,1106.0702646336056,6,0.0,0.3309762471375056,0.2053932633225784,0.9061109070702563,100.0,-0.024438491091132164,0.3853742778301239,True,no supera la línea base modalidad (0.3332 <= 0.3854),0.03,
P2,K-Means,7,0.3080716133117676,1.153677084298089,1061.8631080209482,7,0.0,0.36349014104211075,0.2422769604979632,0.9208476241311006,100.0,-0.03071024641394615,0.3853742778301239,True,no supera la línea base modalidad (0.3081 <= 0.3854),0.04,
P2,K-Means,8,0.28682971000671387,1.1378520288867193,1034.5335528829796,8,0.0,0.2384569414165743,0.21031581532821625,0.9589443531153513,100.0,-0.026952657848596573,0.3853742778301239,True,no supera la línea base modalidad (0.2868 <= 0.3854),0.03,
P2,K-Means,9,0.28194814920425415,1.158476161725753,1008.3507129220296,9,0.0,0.23335884228545825,0.21303762651558186,0.9256212563396172,100.0,-0.029009094461798668,0.3853742778301239,True,no supera la línea base modalidad (0.2819 <= 0.3854),0.04,
P2,K-Means,10,0.27144092321395874,1.1439464147259695,993.3956107914394,10,0.0,0.241736048341795,0.1782128714924727,0.9427624100371761,100.0,-0.044087134301662445,0.3853742778301239,True,no supera la línea base modalidad (0.2714 <= 0.3854),0.05,
P2,Jerárquico (average),3,0.36714160442352295,1.2733929386041758,480.79904558365246,3,0.0,-0.06574183960976754,0.0003004340741471313,0.2305249092338383,100.0,-0.0035683810710906982,0.3853742778301239,True,no supera la línea base modalidad (0.3671 <= 0.3854); entropía de tamaños 0.231 < 0.5,0.16,
P2,Jerárquico (average),4,0.5542550086975098,1.5588074350171055,676.5278425600259,4,0.0,0.5512301828762384,0.008482731164806974,0.6481365470748259,100.0,-0.010891961865127087,0.3853742778301239,False,,0.14,
P2,Jerárquico (average),5,0.518438994884491,1.374294618522863,524.4225958996017,5,0.0,0.5529059886761712,0.008213787356726506,0.5662034936881529,100.0,-0.01928570307791233,0.3853742778301239,False,,0.14,
P2,Jerárquico (average),6,0.4904492199420929,1.2183389093508674,421.0625111952985,6,0.0,0.5528069031780116,0.008232553303923534,0.5097517839843352,100.0,-0.024438491091132164,0.3853742778301239,False,,0.15,
P2,Jerárquico (average),7,0.47196975350379944,1.078210707348896,351.5011196845102,7,0.0,0.5528089036708458,0.008229961130507722,0.4698334652149302,100.0,-0.03071024641394615,0.3853742778301239,True,entropía de tamaños 0.470 < 0.5,0.14,
P2,Jerárquico (average),8,0.4235689342021942,1.070001287409497,324.31727305878144,8,0.0,0.5434992375333284,0.008535983894541185,0.45086153071483576,100.0,-0.026952657848596573,0.3853742778301239,True,entropía de tamaños 0.451 < 0.5,0.14,
P2,Jerárquico (average),9,0.4025489389896393,1.053965377666696,389.50202453946264,9,0.0,0.6492497542734007,0.035925390300475916,0.5270408630913065,100.0,-0.029009094461798668,0.3853742778301239,False,,0.14,
P2,Jerárquico (average),10,0.3689696192741394,1.0387235343608112,360.91152614018733,10,0.0,0.6509309572554941,0.036682448839162544,0.5172095187857844,100.0,-0.044087134301662445,0.3853742778301239,True,no supera la línea base modalidad (0.3690 <= 0.3854),0.14,
P2,K-Medoids (PAM),3,0.5526233315467834,1.3395685809694269,1003.8240035934202,3,0.0,0.5527303234918328,0.00861114284452972,0.8050435112172948,100.0,-0.0035683810710906982,0.3853742778301239,False,,0.09,FasterPAM
P2,K-Medoids (PAM),4,0.48116931319236755,1.2004610315908635,989.6357357889925,4,0.0,0.6817762604563896,0.07295910228810121,0.8272941801533457,100.0,-0.010891961865127087,0.3853742778301239,False,,0.09,FasterPAM
P2,K-Medoids (PAM),5,0.3226453959941864,1.3517662849214518,888.5192247959753,5,0.0,0.3615852608371286,0.08653578109148148,0.9258502875888772,100.0,-0.01928570307791233,0.3853742778301239,True,no supera la línea base modalidad (0.3226 <= 0.3854),0.1,FasterPAM
P2,K-Medoids (PAM),6,0.2872733473777771,1.4682906336402655,818.2592258706588,6,0.0,0.41800239096464614,0.11648285695821813,0.9445551875429267,100.0,-0.024438491091132164,0.3853742778301239,True,no supera la línea base modalidad (0.2873 <= 0.3854),0.13,FasterPAM
P2,K-Medoids (PAM),7,0.2777039408683777,1.328099218378916,830.6450929259281,7,0.0,0.2982497649966226,0.20880681751445296,0.9724781515591181,100.0,-0.03071024641394615,0.3853742778301239,True,no supera la línea base modalidad (0.2777 <= 0.3854),0.13,FasterPAM
P2,K-Medoids (PAM),8,0.2882826626300812,1.3451768886858249,767.805183685538,8,0.0,0.2445148551710658,0.1933994032431136,0.9716396962656446,100.0,-0.026952657848596573,0.3853742778301239,True,no supera la línea base modalidad (0.2883 <= 0.3854),0.13,FasterPAM
P2,K-Medoids (PAM),9,0.2791695296764374,1.3344110297155098,730.8759372831549,9,0.0,0.24067115842618664,0.1693073118195635,0.9824405358693038,100.0,-0.029009094461798668,0.3853742778301239,True,no supera la línea base modalidad (0.2792 <= 0.3854),0.11,FasterPAM
P2,K-Medoids (PAM),10,0.2757764756679535,1.4036314907975054,675.2258296324014,10,0.0,0.24298261688557685,0.15092268701196776,0.9697963276677781,100.0,-0.044087134301662445,0.3853742778301239,True,no supera la línea base modalidad (0.2758 <= 0.3854),0.14,FasterPAM
P2,DBSCAN/HDBSCAN,3,0.5578578114509583,1.3203380474502535,1011.315923183115,3,0.7333333333333333,0.5558821358745285,0.00851459300431104,0.7978765114547666,99.26666666666667,-0.0035683810710906982,0.3853742778301239,False,,0.0,HDBSCAN(paquete hdbscan) mcs=30
P2,Gaussian Mixture,3,0.3558594584465027,2.0355752851388385,429.4640593204467,3,0.0,0.8606572757004837,0.02824671438832608,0.8873768423311758,100.0,-0.0035683810710906982,0.3853742778301239,True,no supera la línea base modalidad (0.3559 <= 0.3854),0.02,"BIC=-300,800"
P2,Gaussian Mixture,4,0.41115185618400574,1.6844615048604394,788.9343733957459,4,0.0,0.7219830639616226,0.02879972739596752,0.8507177255660617,100.0,-0.010891961865127087,0.3853742778301239,False,,0.03,"BIC=-343,768"
P2,Gaussian Mixture,5,0.40995997190475464,1.7444651144837509,662.6404301619428,5,0.0,0.7881182262197187,0.03296003029112348,0.8400452066900368,100.0,-0.01928570307791233,0.3853742778301239,False,,0.04,"BIC=-359,026"
P2,Gaussian Mixture,6,0.3821844756603241,1.9511517995972556,540.9956983618187,6,0.0,0.770275862409227,0.033962663563006534,0.8158256285723292,100.0,-0.024438491091132164,0.3853742778301239,True,no supera la línea base modalidad (0.3822 <= 0.3854),0.05,"BIC=-365,144"
P2,Gaussian Mixture,7,0.205971360206604,2.458319814625896,486.2346400194839,7,0.0,0.5557486196053137,0.024563938898971172,0.8584234919469854,100.0,-0.03071024641394615,0.3853742778301239,True,no supera la línea base modalidad (0.2060 <= 0.3854),0.11,"BIC=-369,430"
P2,Gaussian Mixture,8,0.18405838310718536,2.6307664605758894,408.107451234647,8,0.0,0.5652248933961174,0.020607561378667476,0.8180307265664055,100.0,-0.026952657848596573,0.3853742778301239,True,no supera la línea base modalidad (0.1841 <= 0.3854),0.07,"BIC=-373,926"
P2,Gaussian Mixture,9,0.11442958563566208,3.7176759033083533,407.85327162495287,9,0.0,0.4556123958870608,0.02098332088402704,0.8821119038226061,100.0,-0.029009094461798668,0.3853742778301239,True,no supera la línea base modalidad (0.1144 <= 0.3854),0.14,"BIC=-382,549"
